,accuracy,database_address,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
119,ROOFTOP,5 LEE ST,"5 Lee St, Providence, RI 02903, USA",ChIJfxD-sQpF5IkR4dane75-GkE,"5 LEE ST Providence, RI",41.8227907,-71.4291716,1,02903,OK,premise
120,ROOFTOP,170 KNIGHT ST,"170 Knight St, Providence, RI 02909, USA",ChIJ-0l8159F5IkRO246JaMEXfg,"170 KNIGHT ST Providence, RI",41.820832,-71.4301532,1,02909,OK,street_address
121,ROOFTOP,11 BELKNAP ST,"11 Belknap St, Providence, RI 02903, USA",ChIJ3bErbnNF5IkRq7JDGYaIypc,"11 BELKNAP ST Providence, RI",41.81967,-71.423057,1,02903,OK,street_address
122,ROOFTOP,230 DEXTER ST,"230 Dexter St, Providence, RI 02907, USA",ChIJHzCV9nhF5IkR7kNuD3hxqH4,"230 DEXTER ST Providence, RI",41.8098683,-71.4280275,1,02907,OK,premise
123,GEOMETRIC_CENTER,ALTHEA ST & CRANSTON ST,"Van Houten Ave at Althea St, Clifton, NJ 07013, USA",ChIJl-0fCCD_wokRpAHS45rOU6Y,"ALTHEA ST & CRANSTON ST Providence, RI",40.857198,-74.14666199999999,1,07013,OK,"bus_station,establishment,point_of_interest,transit_station"
124,ROOFTOP,237 FEDERAL ST,"237 Federal St, Providence, RI 02909, USA",ChIJYSkYYHVF5IkRvczQSy84tlA,"237 FEDERAL ST Providence, RI",41.821334,-71.429891,1,02909,OK,street_address
125,ROOFTOP,90 SPRUCE ST,"90 Spruce St, Providence, RI 02903, USA",ChIJvVNgAwtF5IkRACORH5U3ZDU,"90 SPRUCE ST Providence, RI",41.8241479,-71.4264695,1,02903,OK,premise
126,GEOMETRIC_CENTER,WESTMINSTER ST & DEAN ST,"Westminster St, Providence, RI, USA",ChIJ_XsS5nRF5IkRxYY05f6G7AA,"WESTMINSTER ST & DEAN ST Providence, RI",41.8171825,-71.4257801,2,,OK,route
127,ROOFTOP,146 ALMY ST,"146 Almy St, Providence, RI 02909, USA",ChIJX09g4p5F5IkRTns7KOEKPQ0,"146 ALMY ST Providence, RI",41.8208062,-71.4338302,1,02909,OK,premise
128,ROOFTOP,39 VINTON ST,"39 Vinton St, Providence, RI 02909, USA",ChIJp0gJqgpF5IkRrTcSELLkOUQ,"39 VINTON ST Providence, RI",41.822854,-71.42991599999999,1,02909,OK,street_address
129,GEOMETRIC_CENTER,W  FOUNTAIN ST & PENELOPE PL,"W Fountain St, Providence, RI 02903, USA",ChIJU_0fgXNF5IkRIZ432AOnRes,"W  FOUNTAIN ST & PENELOPE PL Providence, RI",41.8186738,-71.4237818,1,02903,OK,route
130,GEOMETRIC_CENTER,COURTLAND ST & GROVE ST,"Courtland St NE, Atlanta, GA, USA",ChIJQ_XcE3cE9YgREJG9yDjzxk0,"COURTLAND ST & GROVE ST Providence, RI",33.7629265,-84.3841216,2,,OK,route
131,ROOFTOP,91 VINTON ST,"91 Vinton St, Providence, RI 02909, USA",ChIJrwrQQnVF5IkR4wjG2nT-Od0,"91 VINTON ST Providence, RI",41.821394,-71.429148,1,02909,OK,street_address
132,ROOFTOP,333 ATWELLS AVE,"333 Atwells Ave, Providence, RI 02903, USA",ChIJ_VuikQpF5IkROh6h4DDPl1M,"333 ATWELLS AVE Providence, RI",41.8241708,-71.4289138,1,02903,OK,premise
133,ROOFTOP,20 ALMY ST,"20 Almy St, Providence, RI 02909, USA",ChIJibwzM5xF5IkRJdL5pLWCdI4,"20 ALMY ST Providence, RI",41.8175035,-71.43286379999999,1,02909,OK,premise
134,ROOFTOP,136 CANTON ST,"136 Canton St, Providence, RI 02908, USA",ChIJu0hbxrpF5IkRABq0XFs5Xt8,"136 CANTON ST Providence, RI",41.83295030000001,-71.4426977,1,02908,OK,premise
135,ROOFTOP,20 BEL AIR DR,"20 Bel Air Dr, Providence, RI 02911, USA",ChIJ8UYrNNpF5IkRLuanXV8dG6M,"20 BEL AIR DR Providence, RI",41.836816,-71.470198,1,02911,OK,street_address
136,ROOFTOP,5 BALTIMORE ST,"5 Baltimore St, Providence, RI 02909, USA",ChIJcbFKVsJF5IkRmIMQUNSb8hE,"5 BALTIMORE ST Providence, RI",41.8300072,-71.4624723,1,02909,OK,premise
137,ROOFTOP,596 SMITH ST,"596 Smith St, Providence, RI 02908, USA",ChIJz8yr7qlF5IkRt7-dK7nEXtM,"596 SMITH ST Providence, RI",41.8363334,-71.431055,1,02908,OK,premise
138,ROOFTOP,938 CHALKSTONE AVE,"938 Chalkstone Ave, Providence, RI 02908, USA",ChIJX0_smKVF5IkR2UkkwyGtvc8,"938 CHALKSTONE AVE Providence, RI",41.8325109,-71.4383453,1,02908,OK,street_address
139,ROOFTOP,140 HOME AVE,"140 Home Ave, Providence, RI 02908, USA",ChIJ07FS7LBF5IkROBjuadJa-tI,"140 HOME AVE Providence, RI",41.8362312,-71.4457034,1,02908,OK,premise
140,ROOFTOP,100 POMONA AVE,"100 Pomona Ave, Providence, RI 02908, USA",ChIJafwsfr5F5IkRM95Go2oyHCE,"100 POMONA AVE Providence, RI",41.828,-71.4479556,1,02908,OK,premise
141,ROOFTOP,9 ATKINS ST,"9 Atkins St, Providence, RI 02908, USA",ChIJIS68WbtF5IkR0quZW0kGLPA,"9 ATKINS ST Providence, RI",41.829754,-71.44267099999999,1,02908,OK,street_address
142,GEOMETRIC_CENTER,HAROLD ST & REGENT AVE,"Harold St, Staten Island, NY 10314, USA",ChIJ_dVl3CNMwokRz-B3YTajbME,"HAROLD ST & REGENT AVE Providence, RI",40.6014351,-74.13025329999999,4,10314,OK,route
143,ROOFTOP,127 OPHELIA ST,"127 Ophelia St, Providence, RI 02909, USA",ChIJmSD1uu9F5IkRKAqwQmw8q9E,"127 OPHELIA ST Providence, RI",41.8202574,-71.463426,1,02909,OK,street_address
144,ROOFTOP,63 JASTRAM ST,"63 Jastram St, Providence, RI 02908, USA",ChIJZQwZ1LFF5IkRM62C_1Pc5as,"63 JASTRAM ST Providence, RI",41.836925,-71.442105,1,02908,OK,street_address
145,ROOFTOP,1363 SMITH ST ,"1363 Smith St, North Providence, RI 02911, USA",ChIJs4rVYDRE5IkRJw6g3QjUeSg,"1363 SMITH ST  Providence, RI",41.8492333,-71.45836779999999,1,02911,OK,premise
146,ROOFTOP,374 POTTERS AVE,"374 Potters Ave, Providence, RI 02907, USA",ChIJ5-IfeX1F5IkR26E8pZLBKpM,"374 POTTERS AVE Providence, RI",41.8022663,-71.4208591,1,02907,OK,premise
147,ROOFTOP,227 MT PLEASANT AVE,"227 Mt Pleasant Ave, Providence, RI 02908, USA",ChIJs4qtE7lF5IkRtQ4hs_sXhWA,"227 MT PLEASANT AVE Providence, RI",41.8323092,-71.4494861,1,02908,OK,premise
148,ROOFTOP,83 NEWARK ST,"83 Newark St, Providence, RI 02908, USA",ChIJ0_M3T71F5IkRaeciRd74BM4,"83 NEWARK ST Providence, RI",41.82556400000001,-71.4424489,1,02908,OK,street_address
149,ROOFTOP,940 MANTON AVE,"940 Manton Ave, Providence, RI 02909, USA",ChIJjarCgNxF5IkRrhVuDNH1Rhw,"940 MANTON AVE Providence, RI",41.83362380000001,-71.4684087,1,02909,OK,premise
150,ROOFTOP,53 MAUDE ST,"53 Maude St, Providence, RI 02908, USA",ChIJXSTPeqlF5IkR5DWUqLm8PSw,"53 MAUDE ST Providence, RI",41.8371499,-71.4336418,1,02908,OK,premise
151,ROOFTOP,12 EAGLE ST,"12 Eagle St, Providence, RI 02908, USA",ChIJEUZqX6FF5IkRReJqNxqHuO0,"12 EAGLE ST Providence, RI",41.8273842,-71.4358269,1,02908,OK,premise
152,ROOFTOP,212 GRAY ST,"212 Gray St, Providence, RI 02909, USA",ChIJ770JU79F5IkRqifDrH7Wv1c,"212 GRAY ST Providence, RI",41.8311637,-71.45319649999999,1,02909,OK,premise
153,ROOFTOP,554 PLEASANT VALLEY PKWY,"554 Pleasant Valley Pkwy, Providence, RI 02908, USA",ChIJ7UBV7q9F5IkRobqgzHtkatk,"554 PLEASANT VALLEY PKWY Providence, RI",41.8348189,-71.4409213,1,02908,OK,premise
154,ROOFTOP,542 PLEASANT VALLEY PKWY,"542 Pleasant Valley Pkwy, Providence, RI 02908, USA",ChIJ0_9d669F5IkR6CKLG3pH8-c,"542 PLEASANT VALLEY PKWY Providence, RI",41.8349179,-71.4404307,1,02908,OK,premise
155,ROOFTOP,49 ANDEM ST,"49 Andem St, Providence, RI 02908, USA",ChIJwUowy6RF5IkRA6UZmfMDacI,"49 ANDEM ST Providence, RI",41.8307853,-71.44175779999999,1,02908,OK,street_address
156,ROOFTOP,18 GENEVA ST,"18 Geneva St, Providence, RI 02908, USA",ChIJowUnIaVF5IkRPHdNOJoudvU,"18 GENEVA ST Providence, RI",41.83176659999999,-71.4406365,1,02908,OK,street_address
157,ROOFTOP,18 HOOKER ST,"18 Hooker St, Providence, RI 02908, USA",ChIJnU5uMstF5IkRD9G0FoNkpPQ,"18 HOOKER ST Providence, RI",41.8462119,-71.4574634,1,02908,OK,premise
158,ROOFTOP,249 WHITFORD AVE,"249 Whitford Ave, Providence, RI 02908, USA",ChIJtaMtx7ZF5IkRlOszfr5-z_A,"249 WHITFORD AVE Providence, RI",41.8388816,-71.4488368,1,02908,OK,premise
159,ROOFTOP,71 WABUN AVE,"71 Wabun Ave, Providence, RI 02908, USA",ChIJIaDJQLJF5IkRtYs7T6HBo-0,"71 WABUN AVE Providence, RI",41.84060969999999,-71.44362439999999,1,02908,OK,premise
160,ROOFTOP,691 ACADEMY AVE ,"691 Academy Ave, Providence, RI 02908, USA",ChIJnQ2rKbNF5IkR_hAUvpGktDw,"691 ACADEMY AVE  Providence, RI",41.843936,-71.44494089999999,1,02908,OK,premise
161,GEOMETRIC_CENTER,ATWELLS AVE & 95 ,"Atwells Ave, Providence, RI, USA",ChIJ7W1EBqJF5IkRRornUFgoCTQ,"ATWELLS AVE & 95  Providence, RI",41.8244829,-71.43635979999999,2,,OK,route
162,GEOMETRIC_CENTER,BROAD ST & ELMWOOD AVE,"Broad St, Philadelphia, PA, USA",ChIJW55gNOnFxokRcdhWogLTLc8,"BROAD ST & ELMWOOD AVE Providence, RI",39.9135043,-75.1724267,2,,OK,route
163,ROOFTOP,LOCKWOOD ST & HASKINS ST,"1307 S Main St, Lockwood, MO 65682, USA",ChIJL04jQGcaxocRbNI6ptBYg60,"LOCKWOOD ST & HASKINS ST Providence, RI",37.3821566,-93.9533702,1,65682,OK,"doctor,establishment,health,point_of_interest"
164,ROOFTOP,10  & DEAN ST,"24451 S 580 Rd, Afton, OK 74331, USA",ChIJry_vk5MwyIcRMecQanfMrgg,"10  & DEAN ST Providence, RI",36.6629646,-94.8385347,1,74331,OK,"establishment,point_of_interest"
165,ROOFTOP,WAYNE ST & DOUGLAS AVE,"42 W Warren Ave, Detroit, MI 48202, USA",ChIJQ9hCnbzSJIgRTl7fSYmWiLY,"WAYNE ST & DOUGLAS AVE Providence, RI",42.3591388,-83.06654619999999,1,48202,OK,"establishment,point_of_interest,university"
166,ROOFTOP,78 ACADEMY AVE,"78 Academy Ave, Providence, RI 02908, USA",ChIJT9BWGr1F5IkRNYv9-YkWyBY,"78 ACADEMY AVE Providence, RI",41.8268555,-71.4438126,1,02908,OK,street_address
167,ROOFTOP,15 WESLEYAN AVE,"15 Wesleyan Ave, Providence, RI 02907, USA",ChIJe8kcLntF5IkRVYcTxVjTsv0,"15 WESLEYAN AVE Providence, RI",41.8081048,-71.4185029,1,02907,OK,premise
168,ROOFTOP,596 BROAD ST,"596 Broad St, Providence, RI 02907, USA",ChIJ61MDEntF5IkRklEP_NJht1o,"596 BROAD ST Providence, RI",41.8080386,-71.4202423,1,02907,OK,premise
169,GEOMETRIC_CENTER,BERNON ST & DOUGLAS AVE,"Bernon St, Woonsocket, RI 02895, USA",ChIJ2857TU9q5IkRbr3_DC4n71s,"BERNON ST & DOUGLAS AVE Providence, RI",41.9984273,-71.5070235,2,02895,OK,route
170,ROOFTOP,18 IMPERIAL PL,"18 Imperial Pl, Providence, RI 02903, USA",ChIJ7eXknGtF5IkRW0N5kLb6rcY,"18 IMPERIAL PL Providence, RI",41.8168796,-71.4112379,1,02903,OK,street_address
171,ROOFTOP,62 CROMWELL ST,"62 Cromwell St, Providence, RI 02907, USA",ChIJeaky3nhF5IkRPrv3m-Uequo,"62 CROMWELL ST Providence, RI",41.8088912,-71.4271516,1,02907,OK,street_address
172,ROOFTOP,1 W  EXCHANGE ST,"The Residences Providence, 1 W Exchange St, Providence, RI 02903, USA",ChIJvSL0FxJF5IkRMJvnHu-60_A,"1 W  EXCHANGE ST Providence, RI",41.8251262,-71.4171345,1,02903,OK,premise
173,ROOFTOP,50 SEABURY ST,"50 Seabury St, Providence, RI 02907, USA",ChIJrxcKVH5P5IkRxKonjqctCbg,"50 SEABURY ST Providence, RI",41.8018107,-71.4332063,1,02907,OK,premise
174,ROOFTOP,137 ELTON ST,"137 Elton St, Providence, RI 02906, USA",ChIJt__H9CpF5IkRhcosFo-qfrg,"137 ELTON ST Providence, RI",41.83308210000001,-71.3851511,1,02906,OK,premise
175,ROOFTOP,20 DRILL ST,"20 Drill St, Providence, RI 02908, USA",ChIJ1cAI5FFE5IkRgNlAmH_uVAE,"20 DRILL ST Providence, RI",41.84939360000001,-71.44145340000001,1,02908,OK,premise
176,ROOFTOP,48 DOYLE AVE,"48 Doyle Ave, Providence, RI 02906, USA",ChIJI_-VEOBE5IkR44HxVOcK4Ls,"48 DOYLE AVE Providence, RI",41.83864519999999,-71.4072142,1,02906,OK,premise
177,ROOFTOP,181 ADELAIDE AVE,"181 Adelaide Ave, Providence, RI 02907, USA",ChIJ-30yIoRP5IkR7VpaRonN29s,"181 ADELAIDE AVE Providence, RI",41.7969591,-71.42235269999999,1,02907,OK,premise
178,ROOFTOP,465 ELMWOOD AVE,"465 Elmwood Ave, Providence, RI 02907, USA",ChIJzYq1C4FP5IkRQ3_fWQ0a2fw,"465 ELMWOOD AVE Providence, RI",41.799477,-71.426765,1,02907,OK,street_address
179,ROOFTOP,ELMA ST & BROAD ST,"5271 Clinton St, Elma, NY 14059, USA",ChIJ3c4GvDkK04kRfxp6JjmnOAU,"ELMA ST & BROAD ST Providence, RI",42.8608011,-78.688959,1,14059,OK,"church,establishment,place_of_worship,point_of_interest"
180,ROOFTOP,552 PLAINFIELD ST,"552 Plainfield St, Providence, RI 02909, USA",ChIJzxErgfNF5IkRZbs3sK3I750,"552 PLAINFIELD ST Providence, RI",41.8128637,-71.4569908,1,02909,OK,premise
181,ROOFTOP,112 WILSON ST ,"112 Wilson St, Providence, RI 02907, USA",ChIJC7QINnhF5IkRzQjLeiMlxvc,"112 WILSON ST  Providence, RI",41.8114087,-71.42736099999999,1,02907,OK,street_address
182,ROOFTOP,290 WILLIAMS ST,"290 Williams St, Providence, RI 02906, USA",ChIJU-T0jTBF5IkRsX2hC_8nJ-Y,"290 WILLIAMS ST Providence, RI",41.8230835,-71.3931298,1,02906,OK,premise
183,ROOFTOP,219 BELLEVUE AVE,"219 Bellevue Ave, Providence, RI 02907, USA",ChIJi1vb1YNF5IkRwtPdaCMPm7Y,"219 BELLEVUE AVE Providence, RI",41.8088427,-71.4332981,1,02907,OK,premise
184,ROOFTOP,167 HANOVER ST,"167 Hanover St, Providence, RI 02907, USA",ChIJp1XZGYJF5IkRVg7lMMnnYIU,"167 HANOVER ST Providence, RI",41.8089792,-71.4312095,1,02907,OK,premise
185,ROOFTOP,48 PLYMOUTH ST,"48 Plymouth St, Providence, RI 02907, USA",ChIJU9FCoX9P5IkRyYM_Qvs26A8,"48 PLYMOUTH ST Providence, RI",41.8015271,-71.4317191,1,02907,OK,premise
186,ROOFTOP,141 BELLEVUE AVE,"141 Bellevue Ave, Providence, RI 02907, USA",ChIJywsH-YFF5IkR_8iN0_tD-D8,"141 BELLEVUE AVE Providence, RI",41.8081066,-71.4304824,1,02907,OK,street_address
187,ROOFTOP,198 CARPENTER ST,"198 Carpenter St, Providence, RI 02903, USA",ChIJR6ceZ3RF5IkRjmiLraSRmBQ,"198 CARPENTER ST Providence, RI",41.8190534,-71.4253444,1,02903,OK,premise
188,GEOMETRIC_CENTER,CARGILL ST & W FOUNTAIN ST,"Cargill St, El Paso, TX 79905, USA",ChIJp3qQerlb54YRdAzlpkV5zco,"CARGILL ST & W FOUNTAIN ST Providence, RI",31.7625061,-106.4117733,3,79905,OK,route
189,GEOMETRIC_CENTER,RINGGOLD ST & BROADWAY ,"S Ringgold St, Philadelphia, PA, USA",ChIJc7O8am7GxokRKSztX3bZIiU,"RINGGOLD ST & BROADWAY  Providence, RI",39.9337285,-75.1850649,2,,OK,route
190,ROOFTOP,32 RINGGOLD ST,"32 Ringgold St, Providence, RI 02903, USA",ChIJmy8KqQxF5IkRp2qIacEZg68,"32 RINGGOLD ST Providence, RI",41.8219702,-71.4238022,1,02903,OK,premise
191,ROOFTOP,472 W  FOUNTAIN ST,"472 W Fountain St, Providence, RI 02903, USA",ChIJKa_vQHRF5IkRJkt2LH9l_r8,"472 W  FOUNTAIN ST Providence, RI",41.8184078,-71.4257516,1,02903,OK,premise
192,ROOFTOP,420 ORMS ST,"420 Orms St, Providence, RI 02908, USA",ChIJb7NfSAZF5IkRE4Gf_Oq4d-Y,"420 ORMS ST Providence, RI",41.832958,-71.426326,1,02908,OK,street_address
193,ROOFTOP,596 POTTERS AVE,"596 Potters Ave, Providence, RI 02907, USA",ChIJXY8yI4BP5IkRWljncqd24mM,"596 POTTERS AVE Providence, RI",41.8018995,-71.4292055,1,02907,OK,premise
194,ROOFTOP,157 WILLOW ST,"157 Willow St, Providence, RI 02909, USA",ChIJ79uW14RF5IkRbFLiuWKGcms,"157 WILLOW ST Providence, RI",41.8139025,-71.4386738,1,02909,OK,premise
195,ROOFTOP,191 BRIDGHAM ST,"191 Bridgham St, Providence, RI 02909, USA",ChIJB72a4HVF5IkRW4h5ANngRX0,"191 BRIDGHAM ST Providence, RI",41.8177691,-71.42848110000001,1,02909,OK,premise
196,ROOFTOP,67 RUGGLES ST,"67 Ruggles St, Providence, RI 02908, USA",ChIJC9d9NAdF5IkR8D7ThOKjwfg,"67 RUGGLES ST Providence, RI",41.8365478,-71.42810419999999,1,02908,OK,premise
197,ROOFTOP,70 AMERICA ST,"70 America St, Providence, RI 02903, USA",ChIJazb0KXVF5IkRNtf-Nik1_t4,"70 AMERICA ST Providence, RI",41.8218101,-71.4270291,1,02903,OK,premise
198,ROOFTOP,136 SUPERIOR ST,"136 Superior St, Providence, RI 02909, USA",ChIJfREgroNF5IkR8G_gFqPYAm8,"136 SUPERIOR ST Providence, RI",41.8105705,-71.4333846,1,02909,OK,street_address
199,ROOFTOP,250 VEAZIE ST,"250 Veazie St, Providence, RI 02904, USA",ChIJCTheWldE5IkRnz21-o-knKc,"250 VEAZIE ST Providence, RI",41.8518632,-71.4350331,1,02904,OK,premise
200,ROOFTOP,75 DOUGLAS AVE,"75 Douglas Ave, Providence, RI 02908, USA",ChIJUUdLTgNF5IkR0vKdNcGYz3o,"75 DOUGLAS AVE Providence, RI",41.8358228,-71.4185956,1,02908,OK,premise
201,ROOFTOP,44 UNION AVE,"44 Union Ave, Providence, RI 02909, USA",ChIJgcOoBIRF5IkRHya8Ty2GqcE,"44 UNION AVE Providence, RI",41.8096371,-71.43658409999999,1,02909,OK,street_address
202,ROOFTOP,331 DOUGLAS AVE,"331 Douglas Ave, Providence, RI 02908, USA",ChIJVXqfuQFF5IkR_On1M-cAEc8,"331 DOUGLAS AVE Providence, RI",41.83975330000001,-71.4260398,1,02908,OK,street_address
203,ROOFTOP,66 STERLING AVE,"66 Sterling Ave, Providence, RI 02909, USA",ChIJWS37yI5F5IkRJ0PKNZdoe_0,"66 STERLING AVE Providence, RI",41.81135500000001,-71.44603099999999,1,02909,OK,street_address
204,ROOFTOP,48 CONCANNON ST,"48 Concannon St, Providence, RI 02904, USA",ChIJ_4IuElpE5IkREhsivo2Wc6U,"48 CONCANNON ST Providence, RI",41.853345,-71.43701899999999,1,02904,OK,street_address
205,ROOFTOP,467 PLAINFIELD ST,"467 Plainfield St, Providence, RI 02909, USA",ChIJdcZMNPNF5IkR-wk4euWeju8,"467 PLAINFIELD ST Providence, RI",41.8135632,-71.45393279999999,1,02909,OK,premise
206,ROOFTOP,148 PORTER ST,"148 Porter St, Providence, RI 02905, USA",ChIJw1N8zIxP5IkRqWnXoRqM8gg,"148 PORTER ST Providence, RI",41.793117,-71.406386,1,02905,OK,street_address
207,ROOFTOP,501 BRANCH AVE,"501 Branch Ave, Providence, RI 02904, USA",ChIJv9gy7fBE5IkRBnSzXdyKh70,"501 BRANCH AVE Providence, RI",41.851307,-71.4218889,1,02904,OK,premise
208,ROOFTOP,67 PEMBROKE AVE,"67 Pembroke Ave, Providence, RI 02908, USA",ChIJEzqndKpF5IkRv7hNbvuYSg0,"67 PEMBROKE AVE Providence, RI",41.8383609,-71.4303176,1,02908,OK,premise
209,ROOFTOP,100 BROAD ST,"100 Broad St, Providence, RI 02903, USA",ChIJl0j4_GxF5IkRSI5r3_8zeN4,"100 BROAD ST Providence, RI",41.8181181,-71.4150935,1,02903,OK,street_address
210,ROOFTOP,21 ATWELLS AVE,"21 Atwells Ave, Providence, RI 02903, USA",ChIJT-kbeQ1F5IkR9_2rCBjaLxI,"21 ATWELLS AVE Providence, RI",41.8230017,-71.4185724,1,02903,OK,premise
211,ROOFTOP,PECK ST & PINE ST,"3009 N Ballas Rd #100b, St. Louis, MO 63131, USA",ChIJAROaPF_N2IcR9DIDTRelBUI,"PECK ST & PINE ST Providence, RI",38.6352458,-90.44858769999999,1,63131,OK,"doctor,establishment,health,point_of_interest"
212,ROOFTOP,16 FERN ST,"16 Fern St, Providence, RI 02908, USA",ChIJg7falKVF5IkRxK9PAYgJ3Yo,"16 FERN ST Providence, RI",41.8324504,-71.437409,1,02908,OK,street_address
213,ROOFTOP,371 RICHMOND ST,"371 Richmond St, Providence, RI 02903, USA",ChIJv5pq82pF5IkRKSsFkZWUTWk,"371 RICHMOND ST Providence, RI",41.8169092,-71.40783429999999,1,02903,OK,premise
214,ROOFTOP,1 CHESTNUT ST,"1 Chestnut St, Providence, RI 02903, USA",ChIJad1VzmxF5IkREqNGBae7F-w,"1 CHESTNUT ST Providence, RI",41.819543,-71.4141719,1,02903,OK,street_address
215,ROOFTOP,14 IMPERIAL PL,"14 Imperial Pl, Providence, RI 02903, USA",ChIJwaxDd2tF5IkRKGv14AzwaLg,"14 IMPERIAL PL Providence, RI",41.8173679,-71.4112885,1,02903,OK,street_address
216,GEOMETRIC_CENTER,1 REGENCY ,"One Regency Plaza, Providence, RI 02903, United States",ChIJvauoXA1F5IkRKYE6vEIgsLo,"1 REGENCY  Providence, RI",41.821551,-71.418752,1,02903,OK,"establishment,point_of_interest"
217,ROOFTOP,55 RIDGEWAY AVE,"55 Ridgeway Ave, Providence, RI 02909, USA",ChIJ6__99MFF5IkRv2nyKHbtUYE,"55 RIDGEWAY AVE Providence, RI",41.8285961,-71.4594114,1,02909,OK,premise
218,ROOFTOP,164 DOVER ST,"164 Dover St, Providence, RI 02908, USA",ChIJZ8OOHL9F5IkRmfbGs08SHHI,"164 DOVER ST Providence, RI",41.829259,-71.451025,1,02908,OK,street_address
219,ROOFTOP,132 GRAY ST,"132 Gray St, Providence, RI 02909, USA",ChIJ98a9eL9F5IkRzWNsRQjxR_4,"132 GRAY ST Providence, RI",41.8289574,-71.4532431,1,02909,OK,premise
220,GEOMETRIC_CENTER,FAIRVIEW ST & PARNELL ST,"N Denver Ave&w Fairview St, Tulsa, OK 74103, USA",ChIJG4rCU5nrtocRUFYOTcNSFGk,"FAIRVIEW ST & PARNELL ST Providence, RI",36.162126,-95.99954,1,74103,OK,"bus_station,establishment,point_of_interest,transit_station"
221,ROOFTOP,83 DOYLE AVE,"83 Doyle Ave, Providence, RI 02906, USA",ChIJmfJl8d9E5IkRCjAUI4qv3VA,"83 DOYLE AVE Providence, RI",41.8380915,-71.4051513,1,02906,OK,premise
222,ROOFTOP,1304 CHALKSTONE AVE,"1304 Chalkstone Ave, Providence, RI 02908, USA",ChIJZWgnwLhF5IkRyyrU2ivMIwU,"1304 CHALKSTONE AVE Providence, RI",41.832307,-71.452077,1,02908,OK,street_address
223,ROOFTOP,50 CHAUCER ST,"50 Chaucer St, Providence, RI 02908, USA",ChIJxeO89b5F5IkR0BslqYwOfRg,"50 CHAUCER ST Providence, RI",41.82836959999999,-71.44948459999999,1,02908,OK,premise
224,ROOFTOP,545 MANTON AVE,"545 Manton Ave, Providence, RI 02909, USA",ChIJUaPMF-pF5IkR4zzOyw_k2QY,"545 MANTON AVE Providence, RI",41.82626,-71.45869700000002,1,02909,OK,street_address
225,ROOFTOP,993 MANTON AVE,"993 Manton Ave, Providence, RI 02909, USA",ChIJ5yaVBNxF5IkROx1TYU3GCzE,"993 MANTON AVE Providence, RI",41.8337412,-71.4710291,1,02909,OK,premise
226,ROOFTOP,1315 CHALKSTONE AVE,"1315 Chalkstone Ave, Providence, RI 02908, USA",ChIJi28flLhF5IkR5e0nyG_4O3c,"1315 CHALKSTONE AVE Providence, RI",41.8326319,-71.4525472,1,02908,OK,premise
227,ROOFTOP,62 BRUSH HILL RD,"62 Brush Hill Rd, Providence, RI 02909, USA",ChIJe5dH5MFF5IkRk_p-mGj6mZs,"62 BRUSH HILL RD Providence, RI",41.827789,-71.4586229,1,02909,OK,premise
228,ROOFTOP,48 RIDGEWAY AVE,"48 Ridgeway Ave, Providence, RI 02909, USA",ChIJj5k5IMJF5IkRrDBuPlHhaSs,"48 RIDGEWAY AVE Providence, RI",41.8288439,-71.45975,1,02909,OK,street_address
229,ROOFTOP,1706 CHALKSTONE AVE,"1706 Chalkstone Ave, Providence, RI 02909, USA",ChIJe7JSrsRF5IkRMA54uJq6snE,"1706 CHALKSTONE AVE Providence, RI",41.8337429,-71.4650116,1,02909,OK,premise
230,ROOFTOP,135 FRUIT HILL AVE,"135 Fruit Hill Ave, Providence, RI 02911, USA",ChIJaUYGidpF5IkRPyqYo0tqJ98,"135 FRUIT HILL AVE Providence, RI",41.8378498,-71.468316,1,02911,OK,premise
231,ROOFTOP,736 BRANCH AVE,"736 Branch Ave, Providence, RI 02904, USA",ChIJae2_y_dE5IkRJH7Tgt1gNcY,"736 BRANCH AVE Providence, RI",41.85340799999999,-71.428725,1,02904,OK,street_address
232,ROOFTOP,633 DOUGLAS AVE,"633 Douglas Ave, Providence, RI 02908, USA",ChIJ8YxoG1ZE5IkRh52-AOZONsI,"633 DOUGLAS AVE Providence, RI",41.8473886,-71.43035019999999,1,02908,OK,street_address
233,ROOFTOP,100 FOUNTAIN ST,"100 Fountain St, Providence, RI 02903, USA",ChIJ_0QYTxJF5IkRC5hiUhJRYGA,"100 FOUNTAIN ST Providence, RI",41.8234447,-71.41571979999999,1,02903,OK,premise
234,ROOFTOP,24 CAMBRIDGE ST,"24 Cambridge St, Providence, RI 02908, USA",ChIJMebGe71F5IkR6dB7jVWC4iw,"24 CAMBRIDGE ST Providence, RI",41.8254113,-71.444327,1,02908,OK,street_address
235,GEOMETRIC_CENTER,OXFORD ST ,"Oxford St, Providence, RI 02905, USA",ChIJGaMJqWFF5IkRUr1E8WrWZNc,"OXFORD ST  Providence, RI",41.8023702,-71.4098094,1,02905,OK,route
236,ROOFTOP,656 ELMWOOD AVE,"656 Elmwood Ave, Providence, RI 02907, USA",ChIJRZB5noRP5IkRMzP1hJfGAW8,"656 ELMWOOD AVE Providence, RI",41.794243,-71.423852,1,02907,OK,street_address
